1	1.000000
2	1.000000
3	1.002747
4	1.012259
5	1.032007
6	1.036000
7	1.058552
8	1.061491
9	1.060790
10	1.088421
11	1.122654
12	1.104467
13	1.091922
14	1.124170
15	1.142667
16	1.167095
17	1.185644
18	1.195341
19	1.173149
20	1.208798
21	1.294387
22	1.228861
23	1.212121
24	1.267150
25	1.248444
26	1.329392
27	1.282451
28	1.260139
29	1.311002
30	1.328671
31	1.400993
32	1.381944
33	1.428797
34	1.309407
35	1.330463
36	1.374340
37	1.429207
38	1.404785
39	1.416278
40	1.402078
41	1.419323
42	1.426119
43	1.463486
44	1.538162
45	1.476073
46	1.517792
47	1.541912
48	1.552093
49	1.548416
50	1.510301
51	1.609005
52	1.497612
53	1.584079
54	1.672072
55	1.545409
56	1.579198
57	1.590065
58	1.601648
59	1.622098
60	1.544049
61	1.663348
62	1.700265
63	1.694802
64	1.629762
65	1.647479
66	1.620387
67	1.624882
68	1.708002
69	1.657070
70	1.856846
71	1.615258
72	1.637069
73	1.683521
74	1.717773
75	1.726949
76	1.884901
77	1.947044
78	1.857654
79	1.643734
80	1.760879
81	1.804549
82	1.843614
83	1.787349
84	1.938448
85	1.936643
86	1.892301
87	1.858078
88	1.944581
89	1.898196
90	1.869933
91	1.710039
92	1.989865
93	1.870242
94	1.965815
95	1.952842
96	1.983797
97	2.093328
98	2.093644
99	1.963960
100	1.861635
101	1.911397
102	1.884714
103	2.024687
104	1.924470
105	1.990392
106	1.863254
107	2.066638
108	2.036994
109	2.107101
110	2.012908
111	2.064724
112	2.128289
113	2.088420
114	2.224538
115	2.149497
116	2.069916
117	2.125376
118	2.268469
119	1.999169
120	2.200162
121	2.546869
122	2.077454
123	2.216049
124	2.085082
125	2.480930
126	2.162015
127	2.135224
128	1.985849
129	2.546516
130	2.075977
131	2.076553
132	2.506255
133	2.313900
134	2.123848
135	2.388032
136	2.477029
137	2.230898
138	2.146601
139	2.120683
140	2.206826
141	2.239587
142	2.394213
143	2.373778
144	2.324551
145	2.337176
146	2.272395
147	2.572784
148	2.275709
149	2.169189
150	2.553075
151	2.375708
152	2.578716
