281	4.022842
282	4.169067
283	3.975016
284	3.714639
285	3.959104
286	3.497326
287	3.320433
288	3.607712
289	3.766532
290	3.885911
291	3.908291
292	3.610443
293	4.175743
294	3.883255
295	3.763149
296	3.442018
297	3.333780
298	3.930429
299	5.271370
300	4.315426
301	3.786073
302	4.228205
303	4.450357
304	3.490870
305	3.644155
306	3.724547
307	4.237385
308	4.639935
309	4.052801
310	3.381692
311	3.630650
312	3.817024
313	3.254989
314	3.505167
315	3.570866
316	4.847860
317	3.865398
318	4.216723
319	4.486776
320	3.774775
321	3.653481
322	3.978954
323	4.430630
324	3.633749
325	4.399790
326	4.330847
327	4.119225
328	3.466204
329	4.100164
330	3.655061
331	2.940921
332	3.769507
333	3.160417
334	3.807363
335	4.021049
336	3.311155
337	3.256217
338	3.327179
339	4.054299
340	3.077623
341	3.642047
342	3.447415
343	3.783226
344	3.885757
345	3.135818
346	3.816606
347	4.200123
348	3.267514
349	3.653236
350	3.899302
351	3.731487
352	3.757416
353	3.317516
354	2.791120
355	3.749133
356	3.414932
357	3.438803
358	3.953171
359	4.271963
360	3.793919
361	3.275343
362	3.080393
363	3.994293
364	3.301032
365	2.841078
366	2.928849
367	4.228146
368	2.933028
369	3.225421
370	2.615409
371	3.318426
372	3.085014
373	3.113650
374	3.715152
375	2.686389
376	3.569429
377	3.189046
378	3.309988
379	3.472480
380	3.810559
381	2.679904
382	3.686220
383	3.753165
384	3.633693
385	3.008447
386	3.772727
387	3.718501
388	2.829816
389	2.801052
390	2.609103
391	3.552930
392	3.583692
393	3.000000
394	3.882491
395	3.053790
396	3.507845
397	3.728634
398	3.547560
399	3.992606
400	2.876229
401	3.294279
402	3.435359
403	3.331828
404	4.080041
405	3.318554
406	3.099266
407	2.718536
408	2.405175
409	2.838994
410	3.024350
411	2.924810
412	2.829662
413	3.481841
414	3.047163
415	2.497952
416	2.730086
417	2.921464
418	3.491188
419	3.405514
420	2.948623
421	2.023849
422	2.869690
423	3.001282
424	2.446291
425	3.466730
426	2.351195
427	3.026628
428	3.389966
429	2.839377
430	2.456179
431	2.766274
432	3.120558
433	3.271221
434	2.365272
435	2.714078
436	2.569180
437	3.094416
438	2.325823
439	2.526512
440	2.581723
441	2.462128
442	2.866930
443	3.199645
444	3.120382
445	1.881256
446	2.477199
447	2.424682
448	3.279407
449	2.878689
450	2.010533
451	2.334764
452	2.572991
453	2.906788
454	2.393437
455	2.283962
456	1.829538
457	3.048457
458	2.271871
459	2.811893
460	1.910414
461	2.397741
462	2.313589
463	1.749179
464	2.443958
465	2.193603
466	2.313812
467	2.148121
468	1.840810
469	2.656167
470	1.674191
471	2.219025
472	2.161828
473	2.051479
474	1.892741
475	2.179295
476	1.732710
477	1.748518
478	1.893161
479	2.694737
480	2.205266
481	1.629686
482	1.509738
483	2.094408
484	1.630450
485	1.846751
486	1.614883
487	1.666779
488	1.800493
489	1.703088
490	1.440156
491	1.927599
492	2.324983
493	1.590487
494	1.942582
495	1.471595
496	1.938241
497	1.414894
498	1.732431
499	2.489772
500	1.589375
501	1.875620
502	1.592841
503	2.183981
504	1.470609
505	1.630039
506	1.303519
507	1.619891
508	1.856594
509	1.582734
510	1.818824
511	1.737409
512	1.406653
513	1.519267
514	1.933843
515	1.085570
516	1.862434
517	1.118881
518	1.695251
519	1.624718
520	1.351249
521	1.429016
522	1.348281
523	1.528119
524	1.593714
525	1.396104
526	1.384586
527	1.405192
528	1.298193
529	1.173780
530	1.288498
531	1.198502
532	1.154207
533	1.112759
534	1.689381
535	1.562836
536	1.522736
537	1.316045
538	1.098112
539	1.111977
540	1.108487
541	1.384108
542	1.420290
543	1.089857
544	1.142975
545	1.212929
546	1.446204
547	1.043461
548	1.072607
549	1.311045
550	1.233747
551	1.112525
552	1.263630
553	1.032083
554	1.099507
555	1.177294
556	1.036928
557	1.058692
558	1.048284
559	1.076438
560	1.113414
561	1.052900
562	1.003861
563	1.192837
564	1.021438
565	1.020198
566	1.027358
567	1.193249
568	1.131669
569	1.031940
570	1.333812
571	1.003000
572	1.027567
573	1.079082
574	1.237580
575	1.085483
576	1.060245
577	1.030171
578	1.000950
579	1.001612
580	1.050154
581	1.032163
582	1.015392
583	1.040000
584	1.012375
585	1.174007
586	1.018540
587	1.021277
588	1.076394
589	1.024755
590	1.045474
591	1.014913
592	1.007016
593	1.050131
594	1.011518
595	1.009198
596	1.071429
597	1.006579
598	1.007377
599	1.004984
600	1.016017
